Movie_name,Adult,GenreList,Budget,Popularity,VoteAvg,VoteCount,Overview,Tagline,Revenue,ReleaseDate,Runtime,OriginalLanguage
劇場版 FAIRY TAIL 『DRAGON CRY』,FALSE,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Animation']",0,57.953,6.5,325,"Natsu Dragneel and his friends travel to the island Kingdom of Stella, where they will reveal dark secrets, fight the new enemies and once again save the world from destruction.",,0,5/6/2017,85,ja
,,,,,,,,,,,,
ドラゴンボールゼット 超スーパーサイヤ人じんだ孫そん悟ご空くう,FALSE,"['Action', 'Animation', 'Science Fiction']",0,57.917,6.3,334,A Super Namekian named Slug comes to invade Earth. But the Z Warriors do their best to stop Slug and his gang.,,0,3/19/1991,52,ja
,,,,,,,,,,,,
Timmy Failure: Mistakes Were Made,FALSE,"['Family', 'Mystery', 'Comedy', 'Fantasy']",45000000,57.905,6.2,114,"An 11-year old boy believes that he is the best detective in town and runs the agency Total Failures with his best friend, an imaginary 1,200 pound polar bear.",Small detective. Big imagination.,0,1/25/2020,99,en
,,,,,,,,,,,,
劇場版 幼女戦記,FALSE,"['Animation', 'Action', 'War', 'Fantasy']",0,57.747,8.1,86,"With its armies sweeping across the continent, the Empire seems unstoppable. After securing victory over the remnants of the Republic's army, the Empire's ultimate victory is finally within reach. However, dark clouds are gathering in the East. The communist-led Russy Federation is mustering troops on its western border, preparing to enter the war. Supported by a detachment of Allied volunteer magicians—among whom is Mary Sioux, the daughter of a soldier killed by Tanya—the Federation is determined to spread the communist creed and bring the Empire to its knees. Meanwhile, Tanya and her battalion return to the imperial capital from the southern front. Upon their arrival, they are tasked with investigating troop movements on the border with the Federation. Any escalation of violence at this point may lead to new conflicts, plunging the world into a global war. Will the Empire eventually emerge victorious from its struggle, or will it crumble in the face radically different ideologies?",,0,2/8/2019,98,ja
,,,,,,,,,,,,
Valerian and the City of a Thousand Planets,FALSE,"['Adventure', 'Science Fiction', 'Action']",177200000,57.742,6.6,5653,"In the 28th century, Valerian and Laureline are special operatives charged with keeping order throughout the human territories. On assignment from the Minister of Defense, the two undertake a mission to Alpha, an ever-expanding metropolis where species from across the universe have converged over centuries to share knowledge, intelligence, and cultures. At the center of Alpha is a mysterious dark force which threatens the peaceful existence of the City of a Thousand Planets, and Valerian and Laureline must race to identify the menace and safeguard not just Alpha, but the future of the universe.",A universe without boundaries needs heroes without limits.,225874228,7/20/2017,136,en
,,,,,,,,,,,,
Justice League: Crisis on Two Earths,FALSE,"['Action', 'Adventure', 'Animation']",0,57.571,7.4,426,"A heroic version of Lex Luthor from an alternate universe appears to recruit the Justice League to help save his Earth from the Crime Syndicate, an evil version of the League. What ensues is the ultimate battle of good versus evil in a war that threatens both planets and, through a devious plan launched by Batman's counterpart Owlman, puts the balance of all existence in peril.","When Justice meets its match, worlds collide.",0,2/23/2010,75,en
,,,,,,,,,,,,
Close,FALSE,"['Action', 'Thriller']",0,57.56,5.7,580,"A counter-terrorism expert takes a job protecting a young heiress. After an attempted kidnapping puts both of their lives in danger, they must flee.",Trained to protect. Born to survive.,0,1/18/2019,95,en
,,,,,,,,,,,,
映画 賭ケグルイ,FALSE,"['Drama', 'Mystery', 'Thriller']",0,57.544,7.5,42,"Hyakkaou Private Academy. An institution for the privileged with a very peculiar curriculum. You see, when you're the sons and daughters of the wealthiest of the wealthy, it's not athletic prowess or book smarts that keep you ahead. It's reading your opponent, the art of the deal. What better way to hone those skills than with a rigorous curriculum of gambling? At Hyakkaou Private Academy, the winners live like kings, and the losers are put through the wringer. But when Yumeko Jabami enrolls, she's gonna teach these kids what a high roller really looks like!","Even stronger than a joker, the high school girl",0,5/3/2019,119,ja
,,,,,,,,,,,,
Viking Blood,FALSE,['Action'],0,57.497,6.3,46,"When a viking mercenary finds himself in the middle of a battle between the old gods and the new, he decides that neither side deserves to win. And so begins an epic battle between good and evil that will decide the fate of a nation.",The battle begins…,0,2/1/2019,85,en
,,,,,,,,,,,,
Inside Out,FALSE,"['Animation', 'Family', 'Adventure', 'Drama', 'Comedy']",175000000,57.464,7.9,16238,"Growing up can be a bumpy road, and it's no exception for Riley, who is uprooted from her Midwest life when her father starts a new job in San Francisco. Riley's guiding emotions— Joy, Fear, Anger, Disgust and Sadness—live in Headquarters, the control centre inside Riley's mind, where they help advise her through everyday life and tries to keep things positive, but the emotions conflict on how best to navigate a new city, house and school.",Meet the little voices inside your head.,857611174,6/9/2015,95,en
,,,,,,,,,,,,
Exodus: Gods and Kings,FALSE,"['Adventure', 'Drama', 'Action']",140000000,57.454,5.8,3603,"The defiant leader Moses rises up against the Egyptian Pharaoh Ramses, setting 400,000 slaves on a monumental journey of escape from Egypt and its terrifying cycle of deadly plagues.","Once brothers, now enemies.",268031828,12/3/2014,150,en
,,,,,,,,,,,,
Despicable Me,FALSE,"['Family', 'Animation', 'Comedy']",69000000,57.303,7.2,12121,"Villainous Gru lives up to his reputation as a despicable, deplorable and downright unlikable guy when he hatches a plan to steal the moon from the sky. But he has a tough time staying on task after three orphans land in his care.",Superbad. Superdad.,533679475,7/8/2010,95,en
,,,,,,,,,,,,
劇場版トリニティセブン -天空図書館と真紅の魔王-,FALSE,"['Animation', 'Action', 'Fantasy', 'Comedy']",0,57.203,6.3,10,"The series focuses on the adventures of Arata Kasuga, a high school student, who is targeted by Lilith, a teacher at a mystical school. Given three choices in an effort to help save the breakdown phenomenon of the world by evil forces and while attempting to solve the mystery of his beloved cousin and childhood friend, Hijiri, who disappeared to a difference space.",,0,3/29/2019,61,ja
,,,,,,,,,,,,
Freaks,FALSE,"['Science Fiction', 'Thriller', 'Drama', 'Mystery']",0,57.188,6.8,624,"Kept locked inside the house by her father, 7-year-old Chloe lives in fear and fascination of the outside world, where Abnormals create a constant threat—or so she believes. When a mysterious stranger offers her a glimpse of what's really happening outside, Chloe soon finds that while the truth isn't so simple, the danger is very real.",They look just like us,333593,9/8/2018,105,en
,,,,,,,,,,,,
Beverly Hills Chihuahua,FALSE,"['Adventure', 'Comedy', 'Family', 'Romance']",20000000,57.066,5.3,749,"A pampered Beverly Hills chihuahua named Chloe who, while on vacation in Mexico with her owner Viv's niece, Rachel, gets lost and must rely on her friends to help her get back home before she is caught by a dognapper who wants to ransom her.",50% Warrior. 50% Lover. 100% Chihuahua.,149281606,10/3/2008,91,en
,,,,,,,,,,,,
Maleficent,FALSE,"['Fantasy', 'Adventure', 'Action', 'Family', 'Romance']",180000000,56.983,7.1,10735,"A beautiful, pure-hearted young woman, Maleficent has an idyllic life growing up in a peaceable forest kingdom, until one day when an invading army threatens the harmony of the land.  Maleficent rises to be the land's fiercest protector, but she ultimately suffers a ruthless betrayal – an act that begins to turn her heart into stone. Bent on revenge, Maleficent faces an epic battle with the invading King's successor and, as a result, places a curse upon his newborn infant Aurora. As the child grows, Maleficent realizes that Aurora holds the key to peace in the kingdom – and to Maleficent's true happiness as well.",Don't believe the fairy tale.,758539785,5/28/2014,97,en
,,,,,,,,,,,,
Beauty and the Beast,FALSE,"['Romance', 'Family', 'Animation', 'Fantasy']",25000000,56.981,7.7,7558,"Follow the adventures of Belle, a bright young woman who finds herself in the castle of a prince who's been turned into a mysterious beast. With the help of the castle's enchanted staff, Belle soon learns the most important lesson of all -- that true beauty comes from within.",The most beautiful love story ever told.,377350553,11/13/1991,84,en
,,,,,,,,,,,,
Ice Age: The Meltdown,FALSE,"['Animation', 'Family', 'Comedy', 'Adventure']",80000000,56.978,6.6,7510,"Diego, Manny and Sid return in this sequel to the hit animated movie Ice Age. This time around, the deep freeze is over, and the ice-covered earth is starting to melt, which will destroy the trio's cherished valley. The impending disaster prompts them to reunite and warn all the other beasts about the desperate situation.",Kiss Your Nuts Goodbye,660998756,3/29/2006,91,en
,,,,,,,,,,,,
Il primo re,FALSE,"['History', 'Action', 'Drama']",0,56.95,7.3,711,"Romulus and Remus, two shepherds and loyal brothers, end up taking part to a journey that will lead one of them to be the founder of the greatest nation ever seen. However, the fate of the chosen one will pass from killing his own brother.",,2440478,1/31/2019,123,la
,,,,,,,,,,,,
Inception,FALSE,"['Action', 'Science Fiction', 'Adventure']",160000000,56.932,8.3,28648,"Cobb, a skilled thief who commits corporate espionage by infiltrating the subconscious of his targets is offered a chance to regain his old life as payment for a task considered to be impossible: ""inception"", the implantation of another person's idea into a target's subconscious.",Your mind is the scene of the crime.,825532764,7/15/2010,148,en
,,,,,,,,,,,,
Wonder,FALSE,"['Drama', 'Family']",20000000,56.856,8.2,6169,"The story of August Pullman – a boy with facial differences – who enters fifth grade, attending a mainstream elementary school for the first time.",Auggie Pullman will change your world.,305937718,11/13/2017,113,en
,,,,,,,,,,,,
Lucy,FALSE,"['Action', 'Science Fiction']",40000000,56.848,6.4,12854,"A woman, accidentally caught in a dark deal, turns the tables on her captors and transforms into a merciless warrior evolved beyond human logic.",The average person uses 10% of their brain capacity. Imagine what she could do with 100%.,458863600,7/25/2014,89,en
,,,,,,,,,,,,
치즈인더트랩,FALSE,"['Romance', 'Drama', 'Thriller']",0,56.767,6.1,20,Movie is based on the popular webcomic “Cheese in the Trap” by Soonkki which was previously adapted in the 2016 television drama series “Cheese in the Trap.”,,0,3/14/2018,113,ko
,,,,,,,,,,,,
The Purge,FALSE,"['Science Fiction', 'Horror', 'Thriller']",3000000,56.754,6.2,6381,"Given the country's overcrowded prisons, the U.S. government begins to allow 12-hour periods of time in which all illegal activity is legal. During one of these free-for-alls, a family must protect themselves from a home invasion.","One night a year, all crime is legal.",89328627,5/31/2013,86,en
,,,,,,,,,,,,
Spy Kids 2: The Island of Lost Dreams,FALSE,"['Action', 'Adventure', 'Family', 'Comedy']",38000000,56.492,5.6,1579,"Exploring the further adventures of Carmen and Juni Cortez, who have now joined the family spy business as Level 2 OSS agents. Their new mission is to save the world from a mad scientist living on a volcanic island populated by an imaginative menagerie of creatures. On this bizarre island, none of the Cortez's gadgets work and they must rely on their wits--and each other--to survive and save the day.",Little Spies. Big Attitudes.,119723358,8/7/2002,100,en
,,,,,,,,,,,,
Scooby-Doo,FALSE,"['Mystery', 'Adventure', 'Comedy']",84000000,56.477,6,3094,"The Mystery Inc. gang have gone their separate ways and have been apart for two years, until they each receive an invitation to Spooky Island. Not knowing that the others have also been invited, they show up and discover an amusement park that affects young visitors in very strange ways.",Be Afraid. Be Kind of Afraid.,275650703,6/14/2002,88,en
