Movie_name,Adult,GenreList,Budget,Popularity,VoteAvg,VoteCount,Overview,Tagline,Revenue,ReleaseDate,Runtime,OriginalLanguage
The Courier,False,"['Action', 'Crime', 'Drama', 'Thriller']",0,265.169,6.3,347,"This intense action-thriller unfolds in real time as two embattled souls fight for their lives. Gary Oldman stars as a vicious crime boss out to kill Nick, the lone witness set to testify against him. He hires a mysterious female motorcycle courier to unknowingly deliver a poison-gas bomb to slay Nick, but after she rescues Nick from certain death, the duo must confront an army of ruthless hired killers in order to survive the night.",Don't shoot the messenger.,0,2019-11-22,99,en
Spider-Man: Far from Home,False,"['Action', 'Adventure', 'Science Fiction']",160000000,344.088,7.5,9558,"Peter Parker and his friends go on a summer trip to Europe. However, they will hardly be able to rest - Peter will have to agree to help Nick Fury uncover the mystery of creatures that cause natural disasters and destruction throughout the continent.",It’s time to step up.,1131927996,2019-06-28,129,en
Chaco,False,"['War', 'Drama']",0,296.388,7.9,40,"In 1934, Bolivia is at war with Paraguay. Liborio and Ticona and other Bolivian indigenous soldiers are lost in the hell of the Chaco, under the commandment of German Captain Kundt. They're looking for the Paraguayan enemy that they haven't seen for months, and that they will never find. They leave together in a search that will make them realize, progressively, the destiny they have been pushed into and the inevitable condition of a defeated troop. They're walking like shadows, wandering forever in the middle of dust and silence.",,0,2020-01-28,77,es
La Terre et le Sang,False,"['Action', 'Thriller']",0,289.075,6.3,230,A sawmill owner and his teenage daughter become tangled in a deadly feud when a drug dealer stashes stolen cocaine on their remote property.,,0,2020-04-17,80,fr
Mulan,False,"['Adventure', 'Fantasy']",200000000,323.844,7.0,4580,"When the Emperor of China issues a decree that one man per family must serve in the Imperial Chinese Army to defend the country from Huns, Hua Mulan, the eldest daughter of an honored warrior, steps in to take the place of her ailing father. She is spirited, determined and quick on her feet. Disguised as a man by the name of Hua Jun, she is tested every step of the way and must harness her innermost strength and embrace her true potential.",,57000000,2020-09-04,115,en
"Ганзель, Гретель и Агентство Магии",False,"['Animation', 'Comedy', 'Fantasy']",0,511.55,7.3,70,"The Secret Magic Control Agency sends its two best agents, Hansel and Gretel, to fight against the witch of the Gingerbread House.",,0,2021-03-18,104,ru
Roald Dahl's The Witches,False,"['Family', 'Fantasy', 'Adventure', 'Comedy', 'Horror']",0,365.376,6.7,1452,"In late 1967, a young orphaned boy goes to live with his loving grandma in the rural Alabama town of Demopolis. As the boy and his grandmother encounter some deceptively glamorous but thoroughly diabolical witches, she wisely whisks him away to a seaside resort. Regrettably, they arrive at precisely the same time that the world's Grand High Witch has gathered.",They're real!,0,2020-10-25,106,en
John Wick: Chapter 3 - Parabellum,False,"['Action', 'Thriller', 'Crime']",55000000,317.065,7.4,6583,"Super-assassin John Wick returns with a $14 million price tag on his head and an army of bounty-hunting killers on his trail. After killing a member of the shadowy international assassin’s guild, the High Table, John Wick is excommunicado, but the world’s most ruthless hit men and women await his every turn.",The Grace Period Is Over,326709727,2019-05-15,130,en
劇場版「鬼滅の刃」無限列車編,False,"['Animation', 'Action', 'Adventure', 'Fantasy', 'Drama']",0,379.041,8.1,540,"Tanjirō Kamado, joined with Inosuke Hashibira, a boy raised by boars who wears a boar's head, and Zenitsu Agatsuma, a scared boy who reveals his true power when he sleeps, boards the Infinity Train on a new mission with the Fire Hashira, Kyōjurō Rengoku, to defeat a demon who has been tormenting the people and killing the demon slayers who oppose it!","With your blade, bring an end to the nightmare.",399180000,2020-10-16,117,ja
W lesie dziś nie zaśnie nikt,False,['Horror'],0,265.698,5.0,282,"The movie begins innocently enough - a group of technology addicted teenagers finds themselves in an off-line camp. However hiking in the woods with no smartphone in sight will not go as planned. They will have to fight for their lives against things they never have seen before, even in the darkest reaches of the Internet. Faced against the dangers lurking in the forest, they will find true friendship, love and sacrifice. Will they come out of it in one piece, or in bloody bits?",,0,2020-03-13,102,pl
Deadly Illusions,False,"['Drama', 'Thriller']",0,289.01,5.1,137,"A bestselling female novelist, suffering from writer's block, hires an innocent young woman to watch over her twin children. As the novelist dangerously indulges in her new best seller, the line between the life she's writing and the one she's living becomes blurred.","To write the perfect novel, she needed a touch of Grace.",0,2021-03-18,114,en
The Rental,False,"['Horror', 'Thriller', 'Drama']",0,260.595,5.6,381,"Two couples on an oceanside getaway grow suspicious that the host of their seemingly perfect rental house may be spying on them. Before long, what should have been a celebratory weekend trip turns into something far more sinister.",Secluded getaway. Killer views.,4296804,2020-07-23,88,en
Alone,False,"['Thriller', 'Horror', 'Drama']",0,256.494,6.2,236,"A recently widowed traveler is kidnapped by a cold blooded killer, only to escape into the wilderness where she is forced to battle against the elements as her pursuer closes in on her.",What are you running from?,0,2020-09-10,98,en
The Scientist,False,['Horror'],0,232.416,6.6,76,"An unconventional scientist, struggling to care for his terminally-ill wife, embarks on a journey to develop a cure for her. However, his methods of treatment and tampering with human DNA, could lead to the extinction of humanity.",He found a cure that kills.,0,2020-09-21,93,en
Death of Me,False,"['Horror', 'Mystery']",0,254.809,4.9,126,"A couple on holiday on a remote South Pacific island awaken one morning with a hang over and no recollection of what transpired. When playing back a video of the previous night, they see they participated in a local ritual that somehow ends with him murdering her.",True love takes sacrifice.,41848,2020-10-02,95,en
King Kong vs. Godzilla,False,"['Science Fiction', 'Action', 'Adventure', 'Fantasy']",12000,231.64,7.0,123,The American John Beck re-edit of the original Japanese film: restructured with new footage of American actors centering around a news report not present in the original. Eric Carter of United Nation News is joined by Dr. Arnold Johnson as Godzilla emerges from hibernation and a Japanese pharmaceutical company seeks publicity with a monster of their own.,The two mightiest monsters of all time! In the most colossal conflict the screen has ever known!,2700000,1963-06-26,91,en
Batman: Death in the Family,False,"['Animation', 'Action']",0,290.519,7.4,194,Tragedy strikes the Batman's life again when Robin Jason Todd tracks down his birth mother only to run afoul of the Joker. An adaptation of the 1988 comic book storyline of the same name.,The fate of Gotham is in your hands.,0,2020-10-13,96,en
Venom,False,"['Science Fiction', 'Action']",116000000,302.542,6.8,10569,"Investigative journalist Eddie Brock attempts a comeback following a scandal, but accidentally becomes the host of Venom, a violent, super powerful alien symbiote. Soon, he must rely on his newfound powers to protect the world from a shadowy organization looking for a symbiote of their own.",The world has enough Superheroes.,855013954,2018-09-28,112,en
Once Upon a Snowman,False,"['Animation', 'Family', 'Comedy', 'Fantasy']",0,286.794,6.8,327,"The previously untold origins of Olaf, the innocent and insightful, summer-loving snowman are revealed as we follow Olaf’s first steps as he comes to life and searches for his identity in the snowy mountains outside Arendelle.",Every snowman starts somewhere.,0,2020-10-23,7,en
Intersect,False,"['Horror', 'Science Fiction', 'Thriller']",0,241.667,6.0,32,"A group of young Miskatonic University scientists invent a time machine, only to learn that they are being manipulated by mysterious, unseen forces from another dimension.",Never is safe.,0,2020-02-12,119,en
Doom: Annihilation,False,"['Action', 'Science Fiction', 'Horror', 'Mystery']",0,261.593,4.9,237,"A group of UAC Marines responds to a distress call from a top-secret scientific base on Phobos, a Martian moon, only to discover it's been overrun by demons.",Your Mission: Don't Die.,0,2019-09-30,97,en
Locked Down,False,"['Comedy', 'Crime', 'Drama']",10000000,250.694,5.1,28,"During a COVID-19 lockdown, sparring couple Linda and Paxton call a truce to attempt a high-risk jewellery heist at one of the world's most exclusive department stores, Harrods.",Some people unravel faster than others,0,2021-02-25,118,en
Spenser Confidential,False,"['Comedy', 'Action', 'Thriller']",0,264.132,6.6,1524,"Spenser, a former Boston patrolman who just got out from prison, teams up with Hawk, an aspiring fighter, to unravel the truth behind the death of two police officers.",The law has limits. They don't.,0,2020-03-06,110,en
The Last Thing He Wanted,False,"['Drama', 'Thriller']",0,265.487,5.0,320,"At the turning point of the Iran-Contra affair, Elena McMahon, a fearless investigative journalist covering the 1984 US presidential campaign, puts herself in danger when she abandons her assigned task in order to fulfill the last wish of her ailing father, a mysterious man whose past activities she barely knows.",,0,2020-02-14,116,en
PAW Patrol: Jet to the Rescue,False,"['Family', 'Animation']",0,264.199,7.2,63,"Get ready to zoom back to Barkingburg with the pups in this all-new TV movie! When the scheming DUKE of Flappington steals a powerful levitation gem from the royal castle, it’s up to the PAW Patrol to jet to the rescue before the town is lost forever! Then join the PAW Patrol in even more high-flying adventures where they will save a stunt pilot, one of Mayor Humdinger’s kittens, and even Skye when she breaks her wing flying to Jake’s Mountain!",,0,2020-09-03,0,en
Kill Chain,False,['Thriller'],0,244.981,5.5,67,"A hotel room shootout between two assassins kicks off a long night where bodies fall like dominoes, as we follow a chain of crooked cops, gangsters, hitmen, a femme Fatale and an ex-mercenary through a relay of murder, betrayal, revenge and redemption.",,0,2020-02-20,92,en
